survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,target
1,24,70,110,1,1,1,3,3,50000,1,10.0,167,120,4,3,4,1,2,3,1,2,3,1,5.0,28.0,1.0,3.0,50000.0,1,2,1,2,7,3,3,3,2,42,0
2,31,86,129,1,1,1,1,4,11000,1,70.0,164,120,2,1,3,1,4,3,2,5,4,4,,,,,11000.0,2,2,1,2,3,3,3,4,3,53,0
2,24,71,111,1,1,1,1,4,36000,1,200.0,170,120,4,4,4,1,4,1,1,3,6,1,5.0,25.0,2.0,3.0,-2.0,3,3,1,2,3,2,2,4,2,45,1
1,12,32,57,2,1,1,1,6,12000,1,95.0,150,100,3,5,5,1,4,4,1,4,5,4,,,,,300000.0,5,2,1,2,3,1,2,4,2,59,1
1,31,87,131,1,1,0,1,4,660,1,90.0,168,156,5,5,3,1,2,4,1,4,3,4,,,,,15000.0,3,2,1,2,3,2,2,4,2,63,1
2,18,54,88,2,1,1,1,1,1000,1,200.0,165,110,5,3,2,1,1,1,1,5,6,4,,,,,1000.0,7,3,1,2,3,2,2,5,1,64,1
1,4,7,16,2,1,1,1,13,60000,4,93.0,162,104,4,5,5,2,2,3,3,3,5,1,3.0,7.0,1.0,3.0,120000.0,4,3,1,1,3,2,2,3,3,33,1
1,10,27,50,2,1,1,1,1,-3,1,120.0,160,110,3,4,4,1,4,4,2,4,3,1,3.0,6.0,1.0,3.0,-3.0,3,3,1,1,3,2,2,4,2,28,1
1,12,32,56,1,1,1,1,6,40000,1,50.0,173,110,4,4,3,2,2,3,2,4,4,1,1.0,3.0,1.0,4.0,30000.0,4,2,1,2,3,3,2,2,-8,41,1
1,22,66,106,1,1,1,1,1,20000,1,50.0,173,140,4,4,4,1,2,2,1,2,3,1,3.0,-2.0,1.0,3.0,20000.0,3,3,0,2,3,2,2,4,2,45,1
1,10,25,47,2,1,1,1,6,15000,1,140.0,159,115,4,5,2,2,4,5,4,3,4,1,8.0,17.0,2.0,4.0,75000.0,3,3,2,2,3,2,2,3,2,35,1
2,22,66,105,2,1,1,1,3,20000,1,100.0,162,114,2,5,5,1,5,4,1,4,5,5,,,,,20000.0,6,3,2,2,3,3,2,4,2,64,1
2,2,4,11,1,1,1,1,3,6000,1,60.0,160,110,2,3,2,1,2,2,1,4,3,3,,,,,5000.0,2,2,1,2,7,3,2,-8,3,47,0
2,9,23,45,2,1,1,1,1,10000,1,160.0,150,120,4,4,5,1,2,3,1,4,4,6,,,,,10000.0,3,3,1,2,2,3,2,3,3,38,0
1,12,33,62,2,1,0,6,3,0,1,120.0,150,120,3,3,3,1,2,3,1,4,5,1,5.0,5.0,2.0,4.0,-2.0,1,3,1,2,3,2,1,3,2,45,1
1,30,85,128,1,1,0,4,4,37500,4,68.9,176,140,4,4,4,2,1,3,2,4,5,5,,,,,72600.0,3,3,1,2,3,2,2,5,1,78,1
2,21,64,101,2,1,1,3,1,20000,1,120.0,158,132,2,2,3,1,4,4,2,2,4,2,,,,,40000.0,3,3,1,2,3,3,1,3,3,51,0
2,4,7,22,1,1,0,1,3,40000,1,40.0,167,104,3,3,4,1,2,3,4,3,1,1,5.0,14.0,1.0,1.0,40000.0,3,2,1,2,3,2,1,4,2,27,1
2,18,52,85,1,1,1,1,4,8000,1,300.0,174,130,3,3,4,1,5,3,1,4,4,2,,,,,13000.0,3,2,1,2,3,3,1,3,2,52,0
1,11,29,52,2,1,1,1,13,0,4,24.0,165,110,5,4,5,5,3,4,4,3,-8,6,,,,,-2.0,3,2,0,2,1,2,-8,3,-8,26,1
2,21,64,100,1,1,1,1,3,20000,1,134.0,168,120,3,3,3,1,4,3,1,4,5,3,,,,,20000.0,1,3,1,2,4,2,2,4,2,65,1
1,30,85,128,1,1,1,2,12,800,2,115.0,180,145,4,3,4,2,3,3,3,4,-8,1,9.0,-1.0,1.0,2.0,60000.0,4,3,2,1,1,3,2,4,3,24,1
2,19,57,92,1,1,1,1,3,12500,1,600.0,170,130,4,3,3,2,4,2,1,2,1,1,3.0,25.0,1.0,3.0,30000.0,4,1,1,2,3,3,3,4,2,40,0
2,2,2,9,2,8,1,1,4,0,1,200.0,158,100,3,4,4,1,2,4,1,3,6,4,,,,,-2.0,7,4,1,2,3,2,1,3,-8,22,1
2,8,19,41,1,4,0,1,4,500,1,60.0,170,118,1,1,3,1,3,3,1,4,2,2,,,,,12000.0,2,2,1,2,3,3,2,3,3,30,0
2,31,89,134,2,1,1,1,3,0,1,60.0,158,95,4,4,5,1,2,3,1,4,7,4,,,,,30000.0,2,3,1,2,3,2,2,4,2,52,1
2,16,45,76,1,1,1,1,12,15000,2,115.0,174,114,2,5,3,1,2,3,3,4,5,1,3.0,1.0,1.0,3.0,130000.0,4,3,1,2,1,2,2,3,4,23,1
2,9,23,45,2,1,1,1,4,24000,1,320.0,163,102,5,5,5,1,2,3,1,2,5,5,,,,,100000.0,5,3,1,2,3,2,2,4,-8,20,1
2,28,81,121,1,1,1,1,6,30000,-8,180.0,168,100,4,3,4,1,2,3,-8,3,4,1,5.0,10.0,1.0,3.0,60000.0,5,2,2,2,3,2,1,3,2,33,1
2,15,43,74,2,1,1,1,1,2000,1,200.0,160,125,4,4,4,1,4,2,1,4,5,3,,,,,100000.0,6,4,1,2,3,2,1,4,2,58,1
1,31,89,134,1,1,1,1,4,2000,1,60.0,165,110,2,3,2,1,2,4,1,4,2,4,,,,,4000.0,2,1,0,2,3,3,2,4,3,76,0
1,10,25,47,2,1,1,1,12,40000,1,110.0,158,110,4,4,4,2,2,3,3,4,5,1,3.0,18.0,1.0,3.0,100000.0,3,3,1,1,3,2,2,4,2,41,1
1,7,18,38,1,1,1,1,12,60000,4,70.0,165,160,4,5,5,2,3,4,3,4,6,1,3.0,19.0,1.0,2.0,80000.0,3,3,1,1,3,-8,2,-8,3,41,1
2,16,45,76,1,1,1,1,4,80000,1,100.0,175,65,4,4,4,1,3,3,2,4,6,3,,,,,100000.0,3,4,1,2,3,2,1,3,2,52,1
2,10,24,46,2,4,0,2,1,3000,1,100.0,150,120,5,4,4,1,3,4,1,5,4,5,,,,,3000.0,1,3,1,2,7,3,2,5,2,81,1
1,13,36,67,2,1,1,1,9,-2,2,30.0,165,107,5,5,5,1,4,4,3,4,4,1,3.0,6.0,1.0,3.0,90000.0,3,3,2,2,1,1,1,4,1,24,1
2,23,68,108,1,1,1,1,3,1000,1,200.0,167,140,4,5,4,1,4,5,1,4,2,3,,,,,4000.0,3,1,1,2,3,3,1,4,2,51,1
2,29,84,127,2,1,1,1,3,6500,1,80.0,156,100,4,3,3,1,3,4,1,2,6,3,,,,,14000.0,2,4,1,2,3,3,1,5,3,45,0
1,19,57,91,2,1,0,9,3,24000,1,40.0,150,93,3,2,5,5,3,4,1,4,5,5,,,,,24000.0,1,3,1,2,7,2,2,-8,2,88,1
1,1,1,6,1,1,1,1,6,42000,1,63.5,158,130,4,4,5,5,2,4,2,4,6,5,,,,,90000.0,1,4,1,2,3,2,2,4,2,68,1
1,19,57,93,1,1,1,1,3,20000,1,140.0,178,120,2,3,4,1,1,4,4,4,2,1,2.0,10.0,1.0,2.0,30000.0,9,1,0,2,3,2,1,4,2,28,1
1,27,80,120,1,1,1,1,6,5000,1,45.0,172,150,3,3,5,2,1,5,1,4,1,5,,,,,8000.0,2,2,0,2,3,2,3,3,2,53,1
2,31,88,133,2,1,1,1,4,3000,1,60.0,154,108,2,3,3,1,2,2,1,3,2,5,,,,,20000.0,4,2,1,2,3,2,1,3,2,57,0
1,1,1,5,1,1,1,1,10,50000,1,80.0,172,120,3,5,4,2,3,3,3,3,6,1,1.0,-3.0,1.0,1.0,80000.0,3,3,-3,2,3,2,2,3,3,43,1
2,9,20,42,2,1,1,1,-8,60000,1,140.0,165,100,5,3,3,1,3,3,3,4,6,1,3.0,-2.0,1.0,3.0,95000.0,2,3,1,2,3,3,3,4,2,26,1
1,31,87,130,2,1,1,1,3,0,1,30.0,156,110,1,1,3,1,2,4,1,3,1,4,,,,,-3.0,-1,1,0,2,3,3,3,4,3,57,0
2,13,37,68,1,1,1,1,4,500,1,240.0,160,150,3,2,2,1,2,4,1,2,5,2,,,,,25000.0,5,3,1,2,3,3,2,-8,-8,62,0
1,1,1,8,1,1,1,1,4,48000,4,12.0,180,163,4,5,5,2,2,3,3,4,5,5,,,,,84000.0,2,3,0,2,3,3,2,3,3,61,1
2,8,19,41,2,4,0,8,1,20000,1,68.0,156,120,4,5,5,1,2,3,2,5,3,4,,,,,20000.0,2,3,0,2,3,2,1,3,2,57,1
1,13,37,68,2,1,1,1,3,0,1,109.0,153,122,2,3,3,1,3,3,5,2,3,5,,,,,-2.0,3,2,1,2,3,3,3,3,-8,37,0
2,5,9,25,2,1,1,1,3,10000,1,70.0,160,130,3,5,5,1,2,2,1,4,5,3,,,,,30000.0,4,3,1,2,3,2,1,4,2,52,1
1,9,23,45,1,1,1,1,3,1700,1,124.0,168,130,4,5,4,2,3,4,1,4,2,5,,,,,50000.0,4,3,1,2,3,2,2,4,3,73,1
1,5,8,24,2,1,0,1,6,20000,1,40.0,163,120,2,3,3,2,3,4,4,4,1,5,,,,,40000.0,2,2,1,2,3,3,1,2,2,58,1
1,6,15,31,1,1,1,1,6,120000,1,120.0,160,120,3,3,3,1,2,2,2,4,3,3,,,,,120000.0,2,3,1,2,3,2,2,4,2,46,1
1,31,86,129,2,1,1,1,3,30000,1,55.0,152,110,4,5,5,1,2,1,1,4,3,1,3.0,6.0,1.0,2.0,50000.0,2,3,1,2,3,2,1,-8,2,47,1
1,13,37,68,1,1,1,1,3,-2,1,110.0,171,120,5,5,3,1,2,4,1,3,3,1,1.0,10.0,1.0,1.0,-2.0,2,2,1,1,1,3,2,3,3,30,0
2,26,74,114,2,1,1,1,3,-1,1,160.0,155,90,4,5,5,1,4,3,1,1,3,3,,,,,5000.0,3,3,1,2,3,2,2,3,3,57,1
1,24,71,111,1,1,0,3,12,60000,1,100.0,165,100,5,5,3,2,2,3,1,4,3,1,3.0,16.0,1.0,3.0,200000.0,1,4,3,2,3,3,2,5,2,38,1
2,18,52,85,2,1,1,1,3,5000,1,100.0,145,80,4,4,4,1,3,4,1,2,4,2,,,,,20000.0,5,2,1,2,3,3,3,4,2,25,0
1,6,16,32,1,1,1,1,4,25000,1,90.0,168,130,4,4,4,4,2,2,2,4,4,1,2.0,21.0,1.0,4.0,60000.0,4,3,1,2,3,2,3,4,3,42,1
1,1,1,5,2,1,1,1,6,25000,1,27.0,156,115,4,4,4,2,3,3,3,1,6,1,3.0,20.0,1.0,2.0,60000.0,3,2,1,2,3,3,3,4,3,40,0
1,7,18,39,2,1,1,1,4,14000,1,70.0,165,150,4,5,5,4,2,2,1,2,5,1,3.0,11.0,1.0,3.0,54800.0,2,2,2,2,3,2,2,4,3,49,1
1,21,61,97,1,1,1,1,6,20000,1,200.0,170,158,2,4,5,5,3,3,3,4,5,1,3.0,37.0,-8.0,-8.0,100000.0,2,4,3,1,3,2,2,4,1,61,1
2,10,28,51,1,1,1,1,6,20000,1,110.0,180,158,4,5,4,1,3,3,3,4,5,3,,,,,60000.0,2,3,1,2,3,2,1,3,2,58,1
2,9,21,43,2,1,1,1,1,-1,1,100.0,155,106,2,3,2,1,3,2,1,2,5,5,,,,,10000.0,5,3,1,2,3,2,2,3,3,44,1
2,2,5,12,1,8,1,1,4,4000,1,120.0,170,120,4,4,4,1,4,4,1,4,3,3,,,,,4000.0,1,2,1,2,1,3,2,4,2,24,1
1,26,75,115,1,1,1,1,3,24000,1,80.0,170,110,4,3,3,1,3,3,3,2,5,5,,,,,72000.0,2,3,2,2,3,2,1,2,2,60,1
1,31,86,129,2,1,1,1,4,12000,1,60.0,155,140,4,5,4,2,1,5,1,4,5,5,,,,,-2.0,2,3,1,2,3,2,2,-8,2,67,1
2,2,5,12,2,1,0,4,1,-2,1,120.0,160,90,4,4,5,1,3,4,1,4,3,3,,,,,-2.0,3,3,1,2,3,2,2,4,2,62,1
1,21,63,99,2,1,1,1,3,17000,1,67.0,167,130,2,2,3,4,2,2,2,4,3,1,2.0,25.0,1.0,4.0,57000.0,2,2,1,2,3,2,2,3,2,62,1
2,29,82,124,1,1,1,1,4,10000,1,40.0,161,100,2,2,3,1,2,3,1,4,2,3,,,,,20000.0,5,2,1,2,3,3,1,3,2,55,1
1,1,1,4,1,1,1,1,10,120000,1,107.0,178,190,3,5,5,2,4,4,4,4,7,1,3.0,35.0,1.0,2.0,150000.0,5,3,1,2,3,2,2,4,2,55,1
1,11,31,54,1,1,1,1,12,2000,2,230.0,182,145,5,4,3,1,2,3,4,4,3,6,,,,,40000.0,4,3,1,2,1,2,1,3,-8,22,1
1,12,32,58,2,1,1,1,7,90000,1,56.0,157,108,4,5,5,5,3,5,2,4,6,1,2.0,8.0,1.0,1.0,130000.0,4,3,2,2,3,2,2,-8,2,36,1
1,1,1,4,1,1,1,1,4,37200,1,52.7,174,144,5,5,5,2,3,3,1,4,5,5,,,,,66000.0,2,3,0,2,3,2,2,3,3,66,1
2,8,19,41,1,4,0,1,4,10000,1,130.0,175,190,2,3,5,1,2,4,3,4,1,3,,,,,12000.0,2,2,1,2,3,3,3,3,-8,51,1
2,29,84,127,2,1,1,1,4,20000,1,25.0,163,114,5,5,4,1,2,2,3,4,2,1,2.0,10.0,1.0,4.0,40000.0,2,2,1,2,3,3,1,4,2,28,0
2,10,28,51,1,1,1,1,4,20000,4,50.0,179,170,4,5,4,1,3,3,4,2,3,3,,,,,40000.0,2,2,2,2,3,2,2,3,3,57,1
1,31,88,133,1,1,1,1,6,0,2,63.0,183,155,5,5,3,2,3,3,3,2,3,6,,,,,44400.0,3,2,1,2,1,2,2,3,-8,18,1
1,10,24,46,2,1,1,1,7,10000,1,100.0,160,110,4,5,5,1,4,4,4,1,6,1,3.0,1.0,1.0,3.0,10000.0,2,3,0,2,1,2,2,4,2,19,1
2,10,24,46,1,1,1,1,4,8000,4,150.0,173,140,3,2,2,5,2,4,3,4,2,2,,,,,8000.0,2,2,1,2,3,3,1,4,2,59,0
1,28,81,123,2,1,1,1,4,24000,1,130.0,160,110,4,5,5,4,1,4,1,4,5,1,3.0,10.0,1.0,3.0,-2.0,3,3,0,2,3,2,1,4,2,33,1
2,18,52,85,1,1,1,1,4,10000,1,200.0,173,140,5,5,4,1,3,3,1,4,3,2,,,,,20000.0,2,3,1,2,3,2,2,4,2,42,1
1,22,65,104,2,1,1,1,2,1900,1,60.0,155,148,3,3,5,2,2,4,1,2,5,5,,,,,1900.0,1,3,1,2,7,2,2,3,2,77,1
1,15,39,70,1,1,1,1,10,60000,2,200.0,172,125,4,4,4,1,4,3,3,4,5,1,3.0,3.0,1.0,2.0,180000.0,4,3,1,1,1,2,2,3,2,25,1
2,19,56,90,1,1,1,1,4,20000,1,80.0,166,140,3,5,5,1,3,3,2,4,4,1,5.0,26.0,1.0,4.0,40000.0,3,2,1,2,3,2,2,5,3,45,1
2,28,81,122,1,1,1,2,3,10000,1,240.0,162,140,3,3,4,1,3,2,1,2,5,3,,,,,23000.0,4,3,2,2,3,2,1,3,3,39,0
1,12,32,58,1,1,1,4,6,-2,1,50.0,173,79,3,4,4,5,2,3,1,2,3,1,3.0,20.0,1.0,3.0,60000.0,3,2,0,2,3,2,1,3,4,51,0
1,1,1,4,2,1,1,1,10,69600,4,68.3,165,110,3,3,5,2,3,1,1,3,5,5,,,,,40800.0,2,3,1,2,3,2,2,3,2,63,1
1,24,70,110,2,1,0,1,3,6000,1,53.0,158,100,2,5,5,2,5,5,1,3,2,6,,,,,6000.0,1,2,1,2,7,3,2,4,3,77,1
2,26,74,114,1,1,1,3,1,4000,1,80.0,150,87,5,4,5,1,1,2,1,2,2,4,,,,,4000.0,2,2,1,2,6,3,2,3,2,43,1
1,11,30,53,2,1,1,1,10,24000,2,100.0,164,120,4,4,4,2,3,3,5,4,5,1,3.0,4.0,1.0,3.0,70000.0,4,4,1,2,3,2,1,4,2,27,1
1,10,26,48,2,1,1,1,6,2000,1,67.0,155,120,5,4,4,2,5,5,3,4,6,1,3.0,-2.0,2.0,3.0,15000.0,2,3,1,2,4,3,1,4,2,61,1
1,30,85,128,1,1,1,1,4,25000,1,97.0,172,160,3,5,5,2,2,2,2,1,7,1,3.0,1.0,1.0,3.0,25000.0,4,2,1,2,3,3,2,5,2,34,1
2,18,54,88,1,1,1,1,3,700,1,75.0,165,100,4,4,5,1,2,3,2,4,5,3,,,,,1000.0,2,2,1,2,3,2,2,4,2,80,1
2,8,19,41,1,4,0,4,3,20000,1,154.0,175,130,5,5,4,4,4,2,1,5,10,2,,,,,40000.0,5,4,1,2,3,2,1,4,2,40,1
1,15,39,70,1,1,1,1,4,38000,1,54.0,172,160,3,4,4,5,3,2,2,4,5,5,,,,,78000.0,2,3,1,2,3,2,2,4,2,64,1
1,1,1,8,2,1,0,4,4,36000,1,98.0,157,117,4,4,4,2,3,4,3,-8,6,1,4.0,-1.0,-8.0,-8.0,80000.0,2,3,2,2,3,2,3,3,2,61,1
2,29,82,124,1,1,1,1,1,7000,1,70.0,178,145,3,3,4,1,3,2,1,3,3,3,,,,,14000.0,2,3,1,2,3,3,2,4,2,59,1
1,16,46,78,2,1,1,1,4,11000,1,17.0,156,120,3,3,3,1,2,3,3,4,3,1,5.0,-2.0,1.0,3.0,80000.0,1,2,1,2,3,3,2,4,3,35,0
1,12,32,55,1,1,0,8,12,24000,4,80.0,176,160,4,5,5,8,3,4,4,4,2,1,3.0,1.0,1.0,3.0,240000.0,1,3,0,2,1,2,1,4,2,21,1
2,22,66,106,2,1,1,1,1,10000,1,300.0,150,120,4,4,4,1,4,2,1,4,5,3,,,,,20000.0,3,3,1,2,3,3,2,3,2,61,1
2,29,82,124,1,1,1,1,9,10000,2,120.0,177,120,4,5,5,1,3,3,4,3,4,2,,,,,30000.0,3,2,1,2,1,3,2,4,2,24,1
1,10,26,48,1,1,1,1,13,60000,4,70.0,175,150,4,4,4,2,3,3,4,4,5,1,3.0,20.0,1.0,1.0,100000.0,3,4,2,1,3,1,3,4,3,45,1
1,22,67,107,2,1,1,3,12,0,2,130.0,168,110,4,4,3,2,2,3,3,2,6,6,,,,,200000.0,3,4,1,2,1,2,1,3,-8,19,1
1,12,32,58,1,1,1,1,3,0,1,57.0,160,115,3,1,1,5,3,4,1,2,1,5,,,,,30000.0,6,2,1,1,3,3,2,4,-8,42,0
1,30,85,128,2,5,0,1,3,0,1,60.0,165,130,4,4,3,2,3,4,2,2,3,4,,,,,50000.0,5,2,2,1,3,3,2,1,2,59,0
2,28,81,121,2,1,1,1,1,10000,1,300.0,155,80,2,3,3,1,2,2,1,4,2,3,,,,,20000.0,2,2,1,2,3,2,2,3,2,66,0
1,27,77,117,2,1,1,1,4,40000,1,62.0,159,102,4,5,5,1,2,5,2,4,5,1,3.0,21.0,1.0,3.0,600000.0,2,3,1,2,3,2,2,5,2,40,1
1,13,35,65,1,6,1,1,3,10000,1,200.0,168,115,4,4,4,1,3,4,1,4,4,1,5.0,20.0,2.0,3.0,15000.0,4,2,1,2,3,3,2,3,2,60,1
1,4,7,18,1,1,1,1,4,42000,1,40.0,164,114,3,3,4,4,2,5,5,2,4,5,,,,,42000.0,2,3,1,2,3,2,1,4,2,76,1
1,16,47,79,2,1,1,1,4,0,1,97.0,157,105,4,4,4,1,4,4,1,2,4,6,,,,,30000.0,5,3,1,2,3,2,2,3,2,29,1
1,27,79,119,2,1,1,1,3,6060,1,56.0,158,120,5,5,5,2,1,4,1,4,1,4,,,,,6060.0,1,2,1,2,7,3,2,3,2,72,1
1,6,14,30,1,1,1,1,3,5000,1,200.0,165,120,4,4,3,1,4,3,1,3,5,4,,,,,10000.0,4,3,2,2,3,2,1,5,3,43,0
1,11,29,52,1,1,1,1,6,10000,1,105.0,174,135,2,5,4,5,2,3,3,3,5,1,2.0,30.0,1.0,4.0,20000.0,3,3,0,1,3,2,1,4,2,49,1
1,4,7,20,2,2,1,1,7,0,1,60.0,164,90,4,5,5,2,2,3,4,4,4,5,,,,,80000.0,3,2,1,2,3,3,1,4,2,34,1
2,10,25,47,2,1,1,1,11,0,2,200.0,165,96,3,4,4,1,3,3,3,2,5,6,,,,,70000.0,3,2,1,2,1,2,2,4,-8,23,1
2,5,10,26,2,1,1,1,4,10000,1,60.0,163,104,5,4,4,1,2,2,2,4,4,5,,,,,30000.0,3,2,1,2,1,3,2,3,2,18,1
1,19,57,91,2,1,1,1,10,50000,1,50.0,163,98,4,4,3,5,3,4,4,3,5,1,3.0,8.0,1.0,3.0,50000.0,1,3,-1,2,1,2,2,4,3,29,1
1,16,44,75,2,1,1,1,12,5000,2,100.0,165,106,4,5,5,5,1,4,3,1,7,1,3.0,1.0,1.0,3.0,5000.0,1,3,0,2,1,2,1,4,4,22,1
2,9,22,44,2,1,1,1,1,1500,1,220.0,167,193,3,3,3,1,2,3,2,2,3,3,,,,,10000.0,2,3,2,2,3,2,2,4,2,53,1
1,18,51,84,2,1,1,1,2,30000,1,90.0,158,108,4,4,4,2,4,4,1,4,5,5,,,,,30000.0,2,3,1,2,7,2,1,4,2,76,1
1,7,18,39,2,1,1,1,6,31200,1,70.0,155,100,5,5,5,2,2,3,1,4,6,5,,,,,31200.0,2,3,1,1,3,2,2,4,2,56,1
1,12,32,60,1,1,1,1,12,0,2,180.0,174,112,4,4,4,4,3,2,4,3,5,6,,,,,100000.0,3,3,2,1,1,2,2,4,-8,22,1
2,13,36,66,2,8,-8,1,1,3000,1,180.0,150,80,3,4,4,1,1,4,1,4,3,2,,,,,13000.0,4,2,1,2,3,3,1,4,2,45,0
1,4,7,21,1,1,1,1,7,43000,1,36.0,165,145,4,5,5,2,3,5,4,4,6,5,,,,,-2.0,4,3,3,1,7,2,1,5,1,74,1
1,21,64,101,1,1,1,1,4,20000,1,120.0,168,164,3,4,3,4,4,4,2,2,4,5,,,,,20000.0,3,2,1,1,3,2,2,4,-8,45,1
1,1,1,8,1,1,1,2,6,26400,1,27.0,175,145,4,4,4,2,3,3,3,4,5,1,3.0,36.0,1.0,3.0,70000.0,2,3,2,2,3,3,2,3,3,55,1
1,26,76,116,1,1,1,1,5,100000,1,90.0,170,150,4,4,4,1,2,2,2,4,5,1,5.0,6.0,1.0,3.0,150000.0,1,3,1,2,3,2,1,4,3,45,1
2,16,45,76,2,1,1,1,1,3000,1,100.0,155,90,5,4,4,1,5,3,1,4,1,4,,,,,6000.0,3,2,1,2,3,3,2,4,3,55,1
2,22,66,106,2,1,1,1,3,30000,1,200.0,165,140,4,4,4,1,4,3,2,2,4,1,3.0,20.0,1.0,3.0,50000.0,4,3,1,2,3,2,2,4,2,39,1
1,16,46,78,2,1,1,4,3,0,1,150.0,165,84,4,4,4,1,4,3,2,4,6,4,,,,,90000.0,5,3,1,2,7,2,2,4,3,72,1
1,19,57,93,2,1,0,8,4,36000,1,77.0,167,160,3,3,3,5,4,5,4,2,6,5,,,,,96000.0,2,3,0,2,3,2,2,4,3,64,1
2,10,27,50,1,1,1,1,6,50000,1,150.0,177,200,4,4,4,1,5,3,2,1,8,1,1.0,11.0,1.0,4.0,80000.0,3,3,1,2,3,2,1,4,2,28,1
1,16,46,77,1,1,1,1,3,60000,1,90.0,165,110,5,4,4,1,3,2,2,3,3,3,,,,,100000.0,4,2,1,2,3,2,1,4,2,46,0
2,22,66,106,2,1,1,1,9,20000,2,240.0,160,100,3,5,4,1,2,4,2,3,6,5,,,,,100000.0,4,3,1,2,3,2,2,3,-8,20,1
1,6,12,28,1,1,1,1,1,30000,1,143.0,169,120,4,5,5,2,4,3,1,4,7,5,,,,,60000.0,2,4,0,2,3,1,2,4,2,82,1
2,13,36,66,2,6,1,1,4,2000,1,200.0,150,90,2,3,5,1,3,4,1,4,6,3,,,,,10000.0,3,4,1,2,3,2,1,5,2,51,1
1,29,82,125,1,1,1,1,3,30000,1,30.0,165,130,5,5,4,1,2,2,2,2,5,1,8.0,10.0,1.0,3.0,30000.0,4,2,0,2,3,3,2,5,2,33,1
2,2,5,12,1,8,1,1,1,1000,1,30.0,150,84,2,3,3,1,3,2,1,4,2,3,,,,,5000.0,2,1,1,2,7,3,1,4,3,46,1
1,27,80,120,2,1,1,1,1,0,1,98.4,153,90,3,4,3,1,1,3,1,4,3,4,,,,,-3.0,3,2,1,1,7,2,1,4,-8,65,1
1,12,32,59,1,1,0,1,6,20000,1,13.0,175,170,4,5,4,5,2,1,1,2,4,5,,,,,80000.0,3,3,1,2,3,3,2,4,3,61,1
1,6,13,29,2,1,1,1,4,10000,1,120.0,150,90,4,3,3,1,3,3,3,4,4,1,2.0,20.0,1.0,4.0,25000.0,2,3,1,2,3,2,2,3,2,67,0
1,12,32,59,2,1,0,1,4,30000,1,50.0,158,100,4,4,4,1,2,3,2,2,3,1,3.0,16.0,1.0,3.0,60000.0,2,2,1,2,3,2,2,3,-8,32,0
1,19,57,93,1,1,1,1,6,30000,1,80.0,170,124,3,4,5,4,4,2,4,4,5,1,4.0,13.0,1.0,2.0,50000.0,3,2,3,2,3,2,2,4,2,43,1
1,16,45,76,2,1,1,1,6,20000,2,100.0,162,110,5,5,5,2,3,3,2,4,5,1,3.0,2.0,1.0,3.0,50000.0,4,3,1,1,2,2,2,4,2,19,1
1,16,46,77,2,1,1,1,3,50000,1,120.0,165,110,2,3,4,1,4,4,4,1,5,1,1.0,3.0,1.0,1.0,50000.0,7,2,1,2,3,3,1,4,2,28,1
2,17,48,81,1,1,1,1,4,40000,1,240.0,165,130,5,5,5,1,2,1,1,3,4,1,3.0,43.0,2.0,3.0,40000.0,2,3,1,2,3,2,2,4,2,59,1
1,5,8,24,1,1,1,1,12,0,2,70.0,173,110,5,5,5,4,4,4,4,4,4,6,,,,,100000.0,3,3,1,2,1,2,2,5,2,20,1
1,4,7,21,2,1,1,3,12,80000,1,60.0,165,110,2,3,2,2,2,3,4,4,6,1,3.0,16.0,1.0,2.0,300000.0,3,4,1,1,4,1,1,3,2,38,1
2,10,24,46,2,4,0,7,1,24000,1,150.0,160,150,4,4,5,2,3,4,1,4,5,5,,,,,50000.0,2,4,1,2,3,2,1,4,2,62,1
2,9,21,43,2,1,1,1,4,0,1,170.0,157,120,3,4,4,1,5,4,1,4,6,4,,,,,20000.0,3,3,1,2,3,2,3,4,2,39,1
2,6,14,30,2,1,1,1,2,-1,1,120.0,150,100,2,3,3,1,3,2,1,3,5,4,,,,,-2.0,1,2,1,2,3,2,1,5,-8,71,0
1,27,80,120,2,1,1,1,6,0,1,90.0,164,115,4,5,5,2,4,4,2,4,5,5,,,,,50000.0,3,2,1,2,3,3,2,3,3,40,1
2,5,8,24,1,1,1,1,4,-3,1,75.0,172,120,3,3,4,1,2,2,1,3,3,3,,,,,-3.0,4,3,1,2,3,2,2,3,2,65,1
2,19,57,92,2,1,0,5,4,30000,1,110.0,152,110,3,3,5,1,4,4,2,2,5,1,3.0,32.0,1.0,3.0,140000.0,4,3,1,2,3,2,1,5,2,52,1
2,24,72,112,1,1,0,4,6,50000,1,90.0,175,150,2,3,3,1,3,2,1,2,5,1,2.0,3.0,1.0,4.0,100000.0,2,4,2,2,3,2,1,3,3,52,1
1,1,1,5,2,1,0,7,11,100000,1,60.0,160,125,3,4,4,2,4,4,3,3,5,1,3.0,10.0,1.0,2.0,100000.0,2,3,1,2,3,2,3,3,3,34,0
2,18,55,89,1,1,0,8,4,30000,1,200.0,173,130,3,3,4,1,4,5,1,4,4,3,,,,,50000.0,3,3,1,2,3,2,2,3,3,39,1
